key;equipmentKey;fault;name;photo;recommandation
-LHXpVrh5HVMG5vgqg-n;-LHXpVh7IUBx6ITanjU1;;Contrôler l'identification des sources et la date de mise en service des batteries et/ou piles;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrh5HVMG5vgqg-n%2F011821_Photo%2003-05-2018%2011.10.47.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrh5HVMG5vgqg-o;-LHXpVh4XmE8NCKrKsdL;;Contrôler l'identification des sources et la date de mise en service des batteries et/ou piles;;
-LHXpVrh5HVMG5vgqg-p;-LHXpVh7IUBx6ITanjU1;;Contrôler la présence des données d'accès (identifiants et mots de passe admin et utilisateur);;
-LHXpVrh5HVMG5vgqg-q;-LHXpVhAq4nHIjic2T-X;;Contrôler le bon sens de montage de l'équipement;;
-LHXpVrh5HVMG5vgqg-r;-LHXpVi174vuvwhEHXYb;;"Contrôler la présence du certificat de conformité ""APSAD"" de l'équipement sur l'équipement ou dans le DOE";;
-LHXpVrh5HVMG5vgqg-s;-LHXpVhzRWR4y5yfgQqo;;"Contrôler la présence du certificat de conformité ""APSAD"" de l'équipement sur l'équipement ou dans le DOE";;
-LHXpVrh5HVMG5vgqg-t;-LHXpVhNEsNov1Sz4mcz;;"Contrôler la présence du certificat de conformité ""APSAD"" de l'équipement sur l'équipement ou dans le DOE";;
-LHXpVrh5HVMG5vgqg-u;-LHXpVhCx9ZRmMZPM37Z;;"Contrôler la présence du certificat de conformité ""APSAD"" de l'équipement sur l'équipement ou dans le DOE";;
-LHXpVrh5HVMG5vgqg-v;-LHXpVhCx9ZRmMZPM37Z;;Contrôler l'état et le verrouillage de la baie;;
-LHXpVrh5HVMG5vgqg-w;-LHXpVi174vuvwhEHXYb;;Analyser la mise en place des préconisations constructeur (Montage, entretien, etc.);;
-LHXpVrh5HVMG5vgqg-x;-LHXpVhzRWR4y5yfgQqo;;Analyser la mise en place des préconisations constructeur (Montage, entretien, etc.);;
-LHXpVrh5HVMG5vgqg-y;-LHXpVhNEsNov1Sz4mcz;;Analyser la mise en place des préconisations constructeur (Montage, entretien, etc.);;
-LHXpVrh5HVMG5vgqg-z;-LHXpVhCx9ZRmMZPM37Z;;Analyser la mise en place des préconisations constructeur (Montage, entretien, etc.);;
-LHXpVrh5HVMG5vgqg0-;-LHXpVhCx9ZRmMZPM37Z;;Effectuer la mesure de l'impédance de boucles en fonction du nombre de détecteur (ou conso en mA);;
-LHXpVrh5HVMG5vgqg00;-LHXpVhCx9ZRmMZPM37Z;;Tester l'alimentation secourue et les sources de secours lors d'une coupure d'alimentation;;
-LHXpVrh5HVMG5vgqg01;-LHXpVhCx9ZRmMZPM37Z;;Tester la commande des équipements de Sécurité des Voiries et Réseaux Divers sur détection automatique;;
-LHXpVrh5HVMG5vgqg02;-LHXpVhJ_BRIGkPZOtJu;;Tester la commande à distance de l'appareil d'éclairage de sécurité (GTE);;
-LHXpVrh5HVMG5vgqg03;-LHXpVhJ_BRIGkPZOtJu;;Tester le bon fonctionnement de l'appareil d'éclairage (commande locale, lampe);;
-LHXpVrh5HVMG5vgqg04;-LHXpVhJ_BRIGkPZOtJu;;Tester la durée de décharge du bloc;;
-LHXpVrh5HVMG5vgqg05;-LHXpVhJ_BRIGkPZOtJu;;Mesurer l'intensité lumineuse à l'aide d'un luxmètre;;
-LHXpVrh5HVMG5vgqg06;-LHXpVhJ_BRIGkPZOtJu;;Tester la mise en décharge du bloc;;
-LHXpVrh5HVMG5vgqg07;-LHXpVhJ_BRIGkPZOtJu;;Tester le bon fonctionnement de l'éclairage (veilleuse, normale, etc.);;
-LHXpVrh5HVMG5vgqg08;-LHXpVhJ_BRIGkPZOtJu;;Analyser l'adéquation de l'installation d'éclairage de sécurité avec le local en l'absence de source de remplacement (BAES, BAEH, autonomie de la source portée à 6h);;
-LHXpVrp1RvPCnh8kWc4;-LHXpVi174vuvwhEHXYb;;Contrôler l'adéquation entre l'implantation sur le terrain et sur les plans;;
-LHXpVrp1RvPCnh8kWc5;-LHXpVhzRWR4y5yfgQqo;;Contrôler l'adéquation entre l'implantation sur le terrain et sur les plans;;
-LHXpVrp1RvPCnh8kWc6;-LHXpVhNEsNov1Sz4mcz;;Contrôler l'adéquation entre l'implantation sur le terrain et sur les plans;;
-LHXpVrp1RvPCnh8kWc7;-LHXpVi174vuvwhEHXYb;;Analyser l'adéquation entre l'agent extincteur (CO2, eau, poudre, etc.) et les risques du local (classe de feu);;
-LHXpVrp1RvPCnh8kWc8;-LHXpVhzRWR4y5yfgQqo;;Analyser l'adéquation entre l'agent extincteur (CO2, eau, poudre, etc.) et les risques du local (classe de feu);;
-LHXpVrp1RvPCnh8kWc9;-LHXpVhNEsNov1Sz4mcz;;Analyser l'adéquation entre l'agent extincteur (CO2, eau, poudre, etc.) et les risques du local (classe de feu);;
-LHXpVrp1RvPCnh8kWcA;-LHXpVi174vuvwhEHXYb;;Contrôler la présence d'un schéma avec l'implantation et la zone d'action de l'équipement;;
-LHXpVrp1RvPCnh8kWcB;-LHXpVhzRWR4y5yfgQqo;;Contrôler la présence d'un schéma avec l'implantation et la zone d'action de l'équipement;;
-LHXpVrp1RvPCnh8kWcC;-LHXpVhNEsNov1Sz4mcz;;Contrôler la présence d'un schéma avec l'implantation et la zone d'action de l'équipement;;
-LHXpVrp1RvPCnh8kWcD;-LHXpVi174vuvwhEHXYb;;Contrôler la présence de la goupille sur l'extincteur;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcD%2F011842_Photo%2003-05-2018%2012.53.04.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrp1RvPCnh8kWcE;-LHXpVhzRWR4y5yfgQqo;;Contrôler la présence de la goupille sur l'extincteur;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcE%2F011841_Photo%2003-05-2018%2012.49.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrp1RvPCnh8kWcF;-LHXpVhNEsNov1Sz4mcz;;Contrôler la présence de la goupille sur l'extincteur;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcF%2F011827_Photo%2003-05-2018%2011.33.32.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrp1RvPCnh8kWcG;-LHXpVi174vuvwhEHXYb;;Analyser l'adéquation entre la pesée des extincteurs (CO2, EP (Sparklet), Poudre) et la valeur nominale;;
-LHXpVrp1RvPCnh8kWcH;-LHXpVhzRWR4y5yfgQqo;;Analyser l'adéquation entre la pesée des extincteurs (CO2, EP (Sparklet), Poudre) et la valeur nominale;;
-LHXpVrp1RvPCnh8kWcI;-LHXpVhNEsNov1Sz4mcz;;Analyser l'adéquation entre la pesée des extincteurs (CO2, EP (Sparklet), Poudre) et la valeur nominale;;
-LHXpVrp1RvPCnh8kWcJ;-LHXpVi174vuvwhEHXYb;;Contrôler la réalisation de la requalification réglementaire décennale;;
-LHXpVrp1RvPCnh8kWcK;-LHXpVhNEsNov1Sz4mcz;;Contrôler la réalisation de la requalification réglementaire décennale;;
-LHXpVrp1RvPCnh8kWcL;-LHXpVhZXZPDQKacyfGA;;Contrôler que l'accès soit réservé au personnel compétent, chargé de l'exploitation (accès restreint);;
-LHXpVrp1RvPCnh8kWcM;-LHXpVhbW3UXEXbfCS9b;;Contrôler la présence et l'état des soupapes de sécurité;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcM%2F011832_Photo%2003-05-2018%2012.17.59.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;
-LHXpVrp1RvPCnh8kWcN;-LHXpVgrquB1kJbEshQ3;Présence de risque de chute dans le local;Contrôler l'absence de risque pour accéder et maintenir l'équipement (et ses organes de coupure le cas échéant);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcN%2F011816_Photo%2003-05-2018%2010.51.26.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Identifier correctement les dangers liés au risque de chute dans le local et protéger les zones si possible
-LHXpVrp1RvPCnh8kWcO;-LHXpVhTdNci5IgqRVK7;Présence de bruits sur les composants électriques;Contrôler l'absence d'odeur, de vibration ou de bruit anormal;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcO%2F011829_Photo%2003-05-2018%2012.01.56.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Réaliser une thermographie de l’équipement
-LHXpVrp1RvPCnh8kWcP;-LHXpVgTRpahNMbkSCB0;Absence de manomètres sur l'équipement;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);Mettre en place des manomètres sur l'équipement;
-LHXpVrp1RvPCnh8kWcQ;-LHXpVhkSoo6-UjfcLDv;Absence de manomètres sur l'équipement;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);Mettre en place des manomètres sur l'équipement;
-LHXpVrp1RvPCnh8kWcR;-LHXpVhuZgzt8F6bIQf6;Absence de manomètres sur l'équipement;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);Mettre en place des manomètres sur l'équipement;
-LHXpVrp1RvPCnh8kWcS;-LHXpVhxHwD48X0vbdzV;Absence de manomètres sur l'équipement;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);Mettre en place des manomètres sur l'équipement;
-LHXpVrp1RvPCnh8kWcT;-LHXpVhbW3UXEXbfCS9b;Absence de thermomètres sur l'équipement;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcT%2F011832_Photo%2003-05-2018%2012.18.12.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place des thermomètres
-LHXpVrp1RvPCnh8kWcU;-LHXpVgcrAVzkCId6dY8;Le manomètre est hors service;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcU%2F011812_Photo%2003-05-2018%2009.35.03.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer le manomètre
-LHXpVrp1RvPCnh8kWcV;-LHXpVhQIdHBXUcOGDkX;Le manomètre est hors service;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcV%2F011828_Photo%2003-05-2018%2011.35.07.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer le manomètre
-LHXpVrp1RvPCnh8kWcW;-LHXpVg6v2J9F6C6Qf3Q;Le manomètre est vétuste et obsolète;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcW%2F011798_Photo%2003-05-2018%2008.50.46.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer le système de pression
-LHXpVrp1RvPCnh8kWcX;-LHXpVgCobOu54xld_fA;Le manomètre est vétuste et obsolète;Contrôler la présence et l'état des instruments de métrologie (thermomètres, manomètres,...);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcX%2F011802_Photo%2003-05-2018%2008.59.41.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer le système de pression
-LHXpVrp1RvPCnh8kWcY;-LHXpVhxHwD48X0vbdzV;Le joint présente un défaut d'étanchéité;Contrôler la présence et l'état des joints (dilatation, étanchéité, etc.);Diagnostiquer le défaut d'étanchéité au niveau du joint et remettre en état de fonctionnement normal;
-LHXpVrp1RvPCnh8kWcZ;-LHXpVfII4J53rgKtuAi;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcZ%2F011793_Photo%2003-05-2018%2010.55.41.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrp1RvPCnh8kWc_;-LHXpVg6v2J9F6C6Qf3Q;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWc_%2F011798_Photo%2003-05-2018%2008.50.05.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrp1RvPCnh8kWca;-LHXpVgCobOu54xld_fA;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWca%2F011802_Photo%2003-05-2018%2008.59.09.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrp1RvPCnh8kWcb;-LHXpVgMLtfrIObMxjmM;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcb%2F011806_Photo%2003-05-2018%2009.12.28.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrp1RvPCnh8kWcc;-LHXpVgTRpahNMbkSCB0;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrp1RvPCnh8kWcc%2F011808_Photo%2003-05-2018%2009.21.29.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrq0whIQQTqjzPf;-LHXpVgWdAdVsDOpHCko;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;Mettre en place le calorifuge manquant;
-LHXpVrq0whIQQTqjzPg;-LHXpVgYpeSohsKOTeAu;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;Mettre en place le calorifuge manquant;
-LHXpVrq0whIQQTqjzPh;-LHXpVgcrAVzkCId6dY8;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;Mettre en place le calorifuge manquant;
-LHXpVrq0whIQQTqjzPi;-LHXpVhQIdHBXUcOGDkX;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrq0whIQQTqjzPi%2F011828_Photo%2003-05-2018%2011.35.01.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrq0whIQQTqjzPj;-LHXpVhbW3UXEXbfCS9b;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrq0whIQQTqjzPj%2F011832_Photo%2003-05-2018%2012.17.16.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrq0whIQQTqjzPk;-LHXpVhkSoo6-UjfcLDv;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;Mettre en place le calorifuge manquant;
-LHXpVrq0whIQQTqjzPl;-LHXpVhpTDaHaYChPs5G;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrq0whIQQTqjzPl%2F011836_Photo%2003-05-2018%2012.30.21.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrq0whIQQTqjzPm;-LHXpVhuZgzt8F6bIQf6;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrq0whIQQTqjzPm%2F011839_Photo%2003-05-2018%2012.42.28.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Mettre en place le calorifuge manquant
-LHXpVrq0whIQQTqjzPn;-LHXpVhxHwD48X0vbdzV;Absence de calorifuge sur l'équipement;Contrôler la présence et l'état du calorifuge de l'équipement et ses composants;Mettre en place le calorifuge manquant;
-LHXpVrr0dUgNSKAvB3B;-LHXpVfxOjQMM5X0wrLT;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);Remplacer l'équipement par un système plus performant;
-LHXpVrr0dUgNSKAvB3C;-LHXpVgcrAVzkCId6dY8;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrr0dUgNSKAvB3C%2F011812_Photo%2003-05-2018%2010.26.20.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrr0dUgNSKAvB3D;-LHXpVhFhu2T-LIIodhj;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);Remplacer l'équipement par un système plus performant;
-LHXpVrs2Nsk_xZOQItY;-LHXpVhTdNci5IgqRVK7;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQItY%2F011829_Photo%2003-05-2018%2012.05.43.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQItZ;-LHXpVhob-Hm3V1VOE1B;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQItZ%2F011835_Photo%2003-05-2018%2012.26.59.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQIt_;-LHXpVhsylEV4HRphTNy;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQIt_%2F011837_Photo%2003-05-2018%2012.34.18.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQIta;-LHXpVht_zEwZ3L0NCX2;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQIta%2F011838_Photo%2003-05-2018%2012.36.47.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQItb;-LHXpVhuZgzt8F6bIQf6;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQItb%2F011839_Photo%2003-05-2018%2012.43.31.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQItc;-LHXpVhxHwD48X0vbdzV;L'équipement est vétuste ou obsolète;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQItc%2F011840_Photo%2003-05-2018%2012.47.02.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Remplacer l'équipement par un système plus performant
-LHXpVrs2Nsk_xZOQItd;-LHXpVg6v2J9F6C6Qf3Q;L'équipement est poussièreux ou sale;Contrôler l'état général de l'installation (propreté, vétusté, aspect, impacts, etc.);https://storage.googleapis.com/test-technique-beeldi.appspot.com/Checkpoints%2F-LHXpVrs2Nsk_xZOQItd%2F011798_Photo%2003-05-2018%2008.51.42.jpg?GoogleAccessId=firebase-adminsdk-d81iz%40test-technique-beeldi.iam.gserviceaccount.com&Expires=16731702000&Signa;Nettoyer l'équipement
